student_id,Name,batch_id,teacher_name,month,attendance_status,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,course_demand,gpa,predicted_performance,timestamp,course
S7012,Noman Yousaf,B007,Anum,February,Present,0.93,14.4,0,93,47,18,88.51,Low,High,3.82,Excellent,17:21.5,App Development
S7013,Usman Iqbal,B007,Anum,February,Present,0.76,8.38,0,76,45,12,79.8,Low,High,3.23,Above Average,05:42.3,App Development
S7014,Sara Malik,B007,Anum,February,Present,0.79,8.31,0,79,49,15,75.6,Low,High,3.25,Above Average,02:24.4,App Development
S7015,Shehzad Aslam,B007,Anum,February,Late,0.56,3.55,4,56,30,9,31.69,High,Low,0.5,Below Average,19:14.4,App Development
S7016,Beenish Arif,B007,Anum,February,Present,0.85,6.7,0,85,47,14,72.45,Low,High,3.04,Above Average,21:41.3,App Development
S7017,Hira Khan,B007,Anum,February,Present,0.95,12.77,0,95,45,18,83.64,Low,High,3.57,Excellent,21:54.4,App Development
S7018,Lubna Iqbal,B007,Anum,February,Late,0.94,18.53,0,94,50,20,97.78,Low,High,3.6,Excellent,10:04.2,App Development
S7019,Furqan Iqbal,B007,Anum,February,Present,0.88,9.86,1,88,46,14,66.4,Low,High,3.07,Above Average,05:09.5,App Development
S7020,Farhan Sheikh,B007,Anum,February,Late,0.42,3.76,4,42,31,6,21.87,High,Low,0.81,Below Average,11:35.4,App Development
S7021,Rizwan Zafar,B007,Anum,February,Absent,0.93,19.56,0,93,46,17,88.81,Low,High,3.93,Excellent,16:22.2,App Development
S7022,Rabia Tariq,B007,Anum,February,Present,0.62,5.64,2,62,43,10,40.17,Medium,Medium,2.79,Average,15:37.1,App Development
S7023,Usama Khalid,B007,Anum,February,Present,0.48,2.75,4,48,32,8,32.18,High,Low,1.42,Below Average,01:23.5,App Development
S7024,Anum Shahid,B007,Anum,February,Present,0.84,7.62,1,84,48,13,64.21,Low,High,2.91,Above Average,04:46.1,App Development
S7025,Kamran Abbas,B007,Anum,February,Present,0.82,8.59,1,82,40,14,67.06,Low,High,3.37,Above Average,10:01.4,App Development
S7026,Zara Sheikh,B007,Anum,February,Present,0.68,6.97,1,68,44,13,45.94,Medium,Medium,2.75,Average,09:02.6,App Development
S7027,Mariam Javed,B007,Anum,February,Present,0.66,6.32,2,66,45,12,44.4,Medium,Medium,2.53,Average,08:49.4,App Development
S7028,Rafia Noor,B007,Anum,February,Absent,0.96,11.98,0,96,45,16,99.48,Low,High,3.56,Excellent,08:05.4,App Development
S7029,Laiba Aslam,B007,Anum,February,Present,0.63,4.52,2,63,45,14,54.8,Medium,Medium,2.22,Average,12:50.4,App Development
S7030,Zainab Tariq,B007,Anum,February,Present,0.54,2.06,2,54,40,5,28.38,High,Low,1.67,Below Average,16:03.4,App Development
S7001,Shazia Malik,B007,Anum,March,Present,0.47,1.29,3,47,31,5,34.75,High,Low,0.56,Below Average,18:56.8,App Development
S7002,Faisal Qureshi,B007,Anum,March,Absent,0.49,1.68,3,49,33,5,31.63,High,Low,0.59,Below Average,20:24.6,App Development
S7003,Imran Akhtar,B007,Anum,March,Present,0.93,19.76,0,93,48,17,87.31,Low,High,3.58,Excellent,13:49.0,App Development
S7004,Junaid Khan,B007,Anum,March,Present,0.51,2.15,3,51,34,9,24.19,High,Low,1.01,Below Average,08:28.3,App Development
S7005,Shahbaz Hussain,B007,Anum,March,Present,0.7,5.49,2,70,44,13,53.56,Medium,Medium,2.17,Average,08:39.2,App Development
S7006,Fatima Noor,B007,Anum,March,Present,0.96,19.12,0,96,50,17,93.63,Low,High,3.61,Excellent,07:01.3,App Development
S7007,Adeel Farooq,B007,Anum,March,Present,0.74,5.81,1,74,36,14,43.89,Medium,Medium,2.53,Average,15:37.1,App Development
S7008,Mahnoor Anwar,B007,Anum,March,Present,0.99,19.85,0,99,49,18,94.2,Low,High,3.68,Excellent,03:35.3,App Development
S7009,Sana Qureshi,B007,Anum,March,Late,0.58,2.08,2,58,31,9,24.06,High,Low,0.98,Below Average,11:12.4,App Development
S7010,Beenish Khalid,B007,Anum,March,Late,0.95,19.94,0,95,48,15,80.4,Low,High,3.96,Excellent,16:35.3,App Development
S7011,Rizwan Ali,B007,Anum,March,Present,0.96,16.26,0,96,48,16,98.84,Low,High,3.96,Excellent,19:53.4,App Development
S7012,Noman Yousaf,B007,Anum,March,Absent,0.94,10.55,0,94,50,19,98.2,Low,High,3.73,Excellent,20:49.8,App Development
S7013,Usman Iqbal,B007,Anum,March,Present,0.95,16.36,0,95,50,17,90.14,Low,High,3.92,Excellent,02:04.3,App Development
S7014,Sara Malik,B007,Anum,March,Present,0.9,7.09,1,90,43,15,70.75,Low,High,3.26,Above Average,05:53.6,App Development
S7015,Shehzad Aslam,B007,Anum,March,Late,0.77,8.73,0,77,48,14,65.51,Low,High,2.84,Above Average,13:13.4,App Development
S7016,Beenish Arif,B007,Anum,March,Present,0.99,12.84,0,99,47,18,81.9,Low,High,3.83,Excellent,16:54.2,App Development
S7017,Hira Khan,B007,Anum,March,Present,0.92,12.11,0,92,45,18,83.04,Low,High,3.65,Excellent,23:56.2,App Development
S7018,Lubna Iqbal,B007,Anum,March,Late,0.43,2.91,2,43,34,5,20.3,High,Low,1.4,Below Average,21:59.8,App Development
S7019,Furqan Iqbal,B007,Anum,March,Present,0.98,14.66,0,98,48,15,87.85,Low,High,3.66,Excellent,03:54.4,App Development
S7020,Farhan Sheikh,B007,Anum,March,Late,0.62,5.65,1,62,40,12,42.08,Medium,Medium,2.44,Average,18:12.3,App Development
S7021,Rizwan Zafar,B007,Anum,March,Present,0.9,11.83,0,90,48,15,86.76,Low,High,3.65,Excellent,14:25.4,App Development
S7022,Rabia Tariq,B007,Anum,March,Present,0.91,15.37,0,91,49,19,92.6,Low,High,3.63,Excellent,19:16.5,App Development
S7023,Usama Khalid,B007,Anum,March,Present,0.57,1.54,3,57,32,10,36.85,High,Low,0.56,Below Average,15:53.5,App Development
S7024,Anum Shahid,B007,Anum,March,Present,0.46,2.28,3,46,30,8,31.85,High,Low,1.9,Below Average,02:53.4,App Development
S7025,Kamran Abbas,B007,Anum,March,Present,0.57,1.71,3,57,36,9,34.93,High,Low,1.56,Below Average,09:18.4,App Development
S7026,Zara Sheikh,B007,Anum,March,Present,0.68,5.52,2,68,40,13,57.01,Medium,Medium,2.18,Average,13:59.2,App Development
S7027,Mariam Javed,B007,Anum,March,Present,0.49,3.55,4,49,31,7,36.48,High,Low,0.74,Below Average,09:06.7,App Development
S7028,Rafia Noor,B007,Anum,March,Present,0.49,1.14,2,49,35,5,22.28,High,Low,0.81,Below Average,05:42.3,App Development
S7029,Laiba Aslam,B007,Anum,March,Present,0.84,6.93,1,84,40,15,72.67,Low,High,3.24,Above Average,10:25.4,App Development
S7030,Zainab Tariq,B007,Anum,March,Present,0.6,2.76,3,60,37,9,34.62,High,Low,1.72,Below Average,11:26.4,App Development
S8001,Aqsa Siddiqui,B008,Yusra,January,Late,0.42,3.02,3,42,30,9,39.04,High,Low,0.99,Below Average,12:38.6,MERN Stack
S8002,Rizwan Ali,B008,Yusra,January,Present,0.52,1.79,3,52,33,10,33.59,High,Low,1.42,Below Average,11:35.5,MERN Stack
S8003,Hassan Raza,B008,Yusra,January,Present,0.98,12.85,0,98,45,19,83.22,Low,High,3.89,Excellent,03:47.7,MERN Stack
S8004,Shahbaz Khan,B008,Yusra,January,Present,0.91,12.5,0,91,48,19,89.92,Low,High,3.75,Excellent,21:12.2,MERN Stack
S8005,Shehzad Aslam,B008,Yusra,January,Present,0.47,3.64,3,47,35,8,36.68,High,Low,1.91,Below Average,22:00.4,MERN Stack
S8006,Waleed Arif,B008,Yusra,January,Present,0.82,9.56,1,82,44,16,62.19,Low,High,3.45,Above Average,18:58.5,MERN Stack
S8007,Kashif Raza,B008,Yusra,January,Late,0.57,2.42,4,57,39,6,37.5,High,Low,1.77,Below Average,19:57.3,MERN Stack
S8008,Farhan Sheikh,B008,Yusra,January,Present,0.59,2.45,3,59,38,5,36.52,High,Low,1.93,Below Average,09:11.5,MERN Stack
S8009,Beenish Arif,B008,Yusra,January,Present,0.82,6.01,0,82,45,16,69.19,Low,High,3.41,Above Average,17:51.3,MERN Stack
S8010,Rehan Ali,B008,Yusra,January,Present,0.91,11.97,0,91,45,17,91.73,Low,High,3.54,Excellent,05:20.5,MERN Stack
S8011,Rafia Noor,B008,Yusra,January,Present,0.63,5.26,1,63,39,12,52.17,Medium,Medium,2.71,Average,00:41.1,MERN Stack
S8012,Anum Shahid,B008,Yusra,January,Present,0.91,14.82,0,91,47,18,94.09,Low,High,3.8,Excellent,12:25.5,MERN Stack
S8013,Shahbaz Hussain,B008,Yusra,January,Present,0.99,18.23,0,99,50,15,98.45,Low,High,3.56,Excellent,08:15.4,MERN Stack
S8014,Madiha Saeed,B008,Yusra,January,Absent,0.44,2.06,3,44,36,5,33.73,High,Low,1.68,Below Average,05:20.5,MERN Stack
S8015,Hamza Tariq,B008,Yusra,January,Present,0.44,3.21,4,44,30,9,38.17,High,Low,1.25,Below Average,18:45.6,MERN Stack
S8016,Ayesha Siddiqui,B008,Yusra,January,Present,0.41,2.02,3,41,31,7,23.05,High,Low,1.98,Below Average,02:36.4,MERN Stack
S8017,Sehrish Khan,B008,Yusra,January,Late,0.91,16.05,0,91,47,19,91.42,Low,High,3.79,Excellent,13:59.2,MERN Stack
S8018,Zainab Khalid,B008,Yusra,January,Present,0.91,19.05,0,91,50,20,82.48,Low,High,3.61,Excellent,01:54.1,MERN Stack
S8019,Nadia Saleem,B008,Yusra,January,Present,0.99,14.52,0,99,46,16,95.75,Low,High,3.57,Excellent,16:27.1,MERN Stack
S8020,Faisal Qureshi,B008,Yusra,January,Present,0.88,8.62,0,88,43,13,62.32,Low,High,3.36,Above Average,04:38.1,MERN Stack
S8021,Salman Tariq,B008,Yusra,January,Present,0.47,1.02,3,47,39,5,29.79,High,Low,1.36,Below Average,23:47.2,MERN Stack
S8022,Rabia Tariq,B008,Yusra,January,Present,0.42,2.06,2,42,40,6,29.31,High,Low,0.55,Below Average,00:57.3,MERN Stack
S8023,Furqan Iqbal,B008,Yusra,January,Absent,0.41,1.86,4,41,35,5,28.61,High,Low,1.84,Below Average,08:08.0,MERN Stack
S8024,Salman Ahmed,B008,Yusra,January,Present,0.86,9.99,1,86,45,13,61.49,Low,High,3.3,Above Average,17:17.5,MERN Stack
S8025,Usman Iqbal,B008,Yusra,January,Present,0.93,10.45,0,93,49,15,96.91,Low,High,3.83,Excellent,22:43.5,MERN Stack
S8026,Zainab Tariq,B008,Yusra,January,Late,0.97,17.58,0,97,46,17,94.49,Low,High,3.99,Excellent,18:13.9,MERN Stack
S8027,Adeel Farooq,B008,Yusra,January,Late,0.81,7.13,0,81,47,12,76.14,Low,High,3.08,Above Average,23:38.6,MERN Stack
S8028,Mariam Javed,B008,Yusra,January,Late,0.88,7.59,0,88,50,16,78.24,Low,High,2.94,Above Average,02:05.1,MERN Stack
S8029,Usama Khalid,B008,Yusra,January,Present,0.78,9.66,0,78,47,15,78.89,Low,High,3.33,Above Average,18:03.4,MERN Stack
S8030,Taimoor Khalid,B008,Yusra,January,Absent,0.94,19.94,0,94,46,17,88.37,Low,High,3.72,Excellent,08:52.2,MERN Stack
S8001,Aqsa Siddiqui,B008,Yusra,February,Present,0.94,10.86,0,94,47,15,99.08,Low,High,3.64,Excellent,13:51.5,MERN Stack
S8002,Rizwan Ali,B008,Yusra,February,Present,0.98,18.79,0,98,50,16,89.42,Low,High,3.65,Excellent,09:31.3,MERN Stack
S8003,Hassan Raza,B008,Yusra,February,Present,0.75,7.61,1,75,42,12,60.52,Low,High,3.08,Above Average,13:59.3,MERN Stack
S8004,Shahbaz Khan,B008,Yusra,February,Present,0.53,2.74,2,53,33,6,29.08,High,Low,0.68,Below Average,09:35.0,MERN Stack
S8005,Shehzad Aslam,B008,Yusra,February,Present,0.91,14.23,0,91,47,17,89.32,Low,High,3.56,Excellent,17:29.2,MERN Stack
S8006,Waleed Arif,B008,Yusra,February,Present,0.57,2.63,4,57,36,7,39.22,High,Low,1.19,Below Average,10:59.3,MERN Stack
S8007,Kashif Raza,B008,Yusra,February,Absent,0.98,17.5,0,98,47,20,98.12,Low,High,3.92,Excellent,16:30.4,MERN Stack
S8008,Farhan Sheikh,B008,Yusra,February,Present,0.86,7.93,0,86,42,14,73.86,Low,High,2.96,Above Average,17:20.4,MERN Stack
S8009,Beenish Arif,B008,Yusra,February,Present,0.91,18.22,0,91,46,17,91.1,Low,High,3.74,Excellent,16:49.4,MERN Stack
S8010,Rehan Ali,B008,Yusra,February,Present,0.91,11.93,0,91,47,18,98.37,Low,High,3.85,Excellent,00:30.3,MERN Stack
S8011,Rafia Noor,B008,Yusra,February,Present,0.48,3.55,4,48,33,10,27.64,High,Low,1.21,Below Average,00:19.3,MERN Stack
S8012,Anum Shahid,B008,Yusra,February,Present,0.97,19.83,0,97,48,17,93.84,Low,High,3.8,Excellent,02:20.6,MERN Stack
S8013,Shahbaz Hussain,B008,Yusra,February,Late,0.87,6.01,1,87,40,15,68.67,Low,High,3.39,Above Average,19:50.4,MERN Stack
S8014,Madiha Saeed,B008,Yusra,February,Late,0.55,1.59,2,55,39,7,24.13,High,Low,1.37,Below Average,08:34.3,MERN Stack
S8015,Hamza Tariq,B008,Yusra,February,Present,0.76,7.51,1,76,43,16,66.8,Low,High,3.16,Above Average,06:50.8,MERN Stack
S8016,Ayesha Siddiqui,B008,Yusra,February,Present,0.87,6.37,0,87,49,12,75.53,Low,High,3.47,Above Average,06:07.4,MERN Stack
S8017,Sehrish Khan,B008,Yusra,February,Present,0.91,18.03,0,91,45,19,99.19,Low,High,3.55,Excellent,22:57.5,MERN Stack
S8018,Zainab Khalid,B008,Yusra,February,Absent,0.74,6.38,2,74,39,14,47.97,Medium,Medium,2.56,Average,16:54.1,MERN Stack
S8019,Nadia Saleem,B008,Yusra,February,Late,0.51,3.53,2,51,39,10,29.93,High,Low,1.23,Below Average,19:27.3,MERN Stack
S8020,Faisal Qureshi,B008,Yusra,February,Late,0.58,2.76,4,58,37,9,22.11,High,Low,0.89,Below Average,06:52.4,MERN Stack
S8021,Salman Tariq,B008,Yusra,February,Present,0.91,11.47,0,91,49,16,82.95,Low,High,3.54,Excellent,00:47.4,MERN Stack
S8022,Rabia Tariq,B008,Yusra,February,Present,0.98,19.52,0,98,49,20,85.97,Low,High,3.68,Excellent,09:42.6,MERN Stack
S8023,Furqan Iqbal,B008,Yusra,February,Absent,0.64,5.78,1,64,43,13,47.34,Medium,Medium,2.24,Average,18:11.4,MERN Stack
S8024,Salman Ahmed,B008,Yusra,February,Absent,0.92,17.9,0,92,45,19,81.74,Low,High,3.8,Excellent,01:55.4,MERN Stack
S8025,Usman Iqbal,B008,Yusra,February,Present,0.73,5.95,1,73,41,14,51.02,Medium,Medium,2.49,Average,13:59.2,MERN Stack
S8026,Zainab Tariq,B008,Yusra,February,Present,0.78,7.01,1,78,48,12,73.42,Low,High,3.43,Above Average,14:10.5,MERN Stack
S8027,Adeel Farooq,B008,Yusra,February,Present,0.62,5.43,2,62,38,10,41.7,Medium,Medium,2.47,Average,16:54.2,MERN Stack
S8028,Mariam Javed,B008,Yusra,February,Present,0.95,10.26,0,95,45,20,97.91,Low,High,3.54,Excellent,07:31.6,MERN Stack
S8029,Usama Khalid,B008,Yusra,February,Late,0.93,10.78,0,93,46,20,87.94,Low,High,3.72,Excellent,08:44.4,MERN Stack
S8030,Taimoor Khalid,B008,Yusra,February,Late,0.54,3.2,4,54,36,6,20.62,High,Low,0.59,Below Average,15:30.2,MERN Stack
S8001,Aqsa Siddiqui,B008,Yusra,March,Present,0.44,3.68,4,44,32,10,36.95,High,Low,1.44,Below Average,06:51.4,MERN Stack
S8002,Rizwan Ali,B008,Yusra,March,Present,0.62,4.86,2,62,36,11,51.61,Medium,Medium,2.69,Average,12:13.9,MERN Stack
S8003,Hassan Raza,B008,Yusra,March,Present,0.6,2.63,4,60,37,6,26.73,High,Low,1.14,Below Average,20:40.0,MERN Stack
S8004,Shahbaz Khan,B008,Yusra,March,Present,0.65,4.77,2,65,41,11,54.66,Medium,Medium,2.31,Average,23:23.5,MERN Stack
S8005,Shehzad Aslam,B008,Yusra,March,Late,0.82,8.05,0,82,50,13,74.96,Low,High,3.04,Above Average,13:31.8,MERN Stack
S8006,Waleed Arif,B008,Yusra,March,Present,0.74,4.67,2,74,41,14,48.37,Medium,Medium,2.45,Average,22:22.3,MERN Stack
S8007,Kashif Raza,B008,Yusra,March,Late,0.93,16.62,0,93,46,15,80.3,Low,High,3.81,Excellent,17:57.3,MERN Stack
S8008,Farhan Sheikh,B008,Yusra,March,Present,0.6,1.9,2,60,37,10,25.92,High,Low,1.98,Below Average,12:37.1,MERN Stack
S8009,Beenish Arif,B008,Yusra,March,Present,0.59,2.88,3,59,31,5,38.07,High,Low,1.29,Below Average,22:28.6,MERN Stack
S8010,Rehan Ali,B008,Yusra,March,Present,0.8,9.03,0,80,46,14,61.82,Low,High,2.82,Above Average,06:10.1,MERN Stack
S8011,Rafia Noor,B008,Yusra,March,Present,0.49,2.05,2,49,33,7,34.68,High,Low,1.46,Below Average,18:35.3,MERN Stack
S8012,Anum Shahid,B008,Yusra,March,Present,0.45,3.55,4,45,38,9,39.72,High,Low,0.82,Below Average,13:37.2,MERN Stack
S8013,Shahbaz Hussain,B008,Yusra,March,Present,0.76,9.13,1,76,49,16,66.32,Low,High,2.98,Above Average,00:00.4,MERN Stack
S8014,Madiha Saeed,B008,Yusra,March,Present,0.85,7.16,0,85,42,12,76.48,Low,High,3.25,Above Average,08:10.5,MERN Stack
S8015,Hamza Tariq,B008,Yusra,March,Present,0.99,16.01,0,99,45,18,83.49,Low,High,3.9,Excellent,19:46.5,MERN Stack
S8016,Ayesha Siddiqui,B008,Yusra,March,Present,0.91,18.21,0,91,47,20,89.61,Low,High,3.57,Excellent,03:47.7,MERN Stack
S8017,Sehrish Khan,B008,Yusra,March,Late,0.64,6.22,2,64,39,13,50.5,Medium,Medium,2.55,Average,05:23.2,MERN Stack
S8018,Zainab Khalid,B008,Yusra,March,Absent,0.97,18.72,0,97,48,18,95.1,Low,High,3.69,Excellent,17:13.4,MERN Stack
S8019,Nadia Saleem,B008,Yusra,March,Present,0.46,2.53,2,46,30,8,39.2,High,Low,1.36,Below Average,21:21.2,MERN Stack
S8020,Faisal Qureshi,B008,Yusra,March,Present,0.96,13.32,0,96,48,18,93.19,Low,High,3.54,Excellent,03:29.4,MERN Stack
S8021,Salman Tariq,B008,Yusra,March,Present,0.96,19.85,0,96,47,17,82.17,Low,High,3.76,Excellent,22:20.3,MERN Stack
S8022,Rabia Tariq,B008,Yusra,March,Late,0.53,1.39,2,53,31,10,23.12,High,Low,0.9,Below Average,19:49.4,MERN Stack
S8023,Furqan Iqbal,B008,Yusra,March,Present,0.9,14.7,0,90,48,19,95.22,Low,High,3.88,Excellent,21:02.3,MERN Stack
S8024,Salman Ahmed,B008,Yusra,March,Present,0.63,5.84,2,63,35,14,47.35,Medium,Medium,2.54,Average,03:54.4,MERN Stack
S8025,Usman Iqbal,B008,Yusra,March,Present,0.99,16,0,99,47,17,95.95,Low,High,3.88,Excellent,09:31.5,MERN Stack
S8026,Zainab Tariq,B008,Yusra,March,Late,0.93,12.62,0,93,47,18,97.58,Low,High,3.67,Excellent,20:23.4,MERN Stack
S8027,Adeel Farooq,B008,Yusra,March,Absent,0.65,4.92,1,65,36,11,42.42,Medium,Medium,2.66,Average,00:27.4,MERN Stack
S8028,Mariam Javed,B008,Yusra,March,Present,0.95,18.27,0,95,49,17,96.92,Low,High,3.87,Excellent,02:18.5,MERN Stack
S8029,Usama Khalid,B008,Yusra,March,Late,0.93,14.27,0,93,49,18,83.17,Low,High,3.98,Excellent,09:43.5,MERN Stack
S8030,Taimoor Khalid,B008,Yusra,March,Present,0.96,19.96,0,96,47,17,91.31,Low,High,3.57,Excellent,13:05.3,MERN Stack
S9001,Farhan Sheikh,B009,Adeel,January,Present,0.48,2.67,2,48,33,6,28.97,High,Low,1.91,Below Average,22:32.9,Generative AI
S9002,Huma Yousaf,B009,Adeel,January,Absent,0.95,11.8,0,95,45,15,83.06,Low,High,3.96,Excellent,10:14.2,Generative AI
S9003,Adeel Farooq,B009,Adeel,January,Late,0.96,19.72,0,96,48,15,86.22,Low,High,3.84,Excellent,23:51.3,Generative AI
S9004,Shazia Malik,B009,Adeel,January,Present,0.43,2.11,4,43,38,9,24.72,High,Low,0.95,Below Average,01:00.4,Generative AI
S9005,Zainab Khalid,B009,Adeel,January,Absent,0.71,5.45,2,71,40,12,53.46,Medium,Medium,2.37,Average,03:22.3,Generative AI
S9006,Faisal Qureshi,B009,Adeel,January,Late,0.55,2.83,2,55,32,5,20.34,High,Low,1.89,Below Average,15:08.4,Generative AI
S9007,Hira Khan,B009,Adeel,January,Present,0.88,9.58,0,88,43,14,60.8,Low,High,2.91,Above Average,18:46.6,Generative AI
S9008,Mehwish Anwar,B009,Adeel,January,Late,0.94,10.31,0,94,50,16,85.76,Low,High,3.82,Excellent,16:55.5,Generative AI
S9009,Salman Tariq,B009,Adeel,January,Present,0.59,1.81,2,59,37,7,35.6,High,Low,1.6,Below Average,22:09.3,Generative AI
S9010,Sana Qureshi,B009,Adeel,January,Present,0.96,11.47,0,96,49,18,97.92,Low,High,3.67,Excellent,17:45.2,Generative AI
S9011,Usama Khalid,B009,Adeel,January,Late,0.52,3.21,4,52,34,10,23.6,High,Low,1.29,Below Average,23:03.7,Generative AI
S9012,Waleed Arif,B009,Adeel,January,Present,0.66,4.56,2,66,38,10,57.72,Medium,Medium,2.11,Average,09:18.4,Generative AI
S9013,Imran Akhtar,B009,Adeel,January,Present,0.97,12.98,0,97,49,16,99.81,Low,High,3.52,Excellent,00:57.4,Generative AI
S9014,Sara Malik,B009,Adeel,January,Present,0.57,1.82,4,57,39,7,37.66,High,Low,0.81,Below Average,15:21.4,Generative AI
S9015,Kamran Abbas,B009,Adeel,January,Late,0.73,5.56,2,73,42,11,55.87,Medium,Medium,2.23,Average,12:50.1,Generative AI
S9016,Anum Shahid,B009,Adeel,January,Late,0.88,8.42,0,88,48,13,73.94,Low,High,3.16,Above Average,09:07.1,Generative AI
S9017,Imran Khan,B009,Adeel,January,Present,0.95,14.05,0,95,48,15,87.61,Low,High,3.77,Excellent,04:32.9,Generative AI
S9018,Bilal Hussain,B009,Adeel,January,Present,0.83,6.83,1,83,46,14,68.92,Low,High,2.95,Above Average,21:21.2,Generative AI
S9019,Anum Raza,B009,Adeel,January,Late,0.99,11.02,0,99,48,15,95.26,Low,High,3.7,Excellent,15:05.2,Generative AI
S9020,Adil Ahmed,B009,Adeel,January,Present,0.74,6.62,2,74,43,13,54.87,Medium,Medium,2.41,Average,23:42.5,Generative AI
S9021,Shehzad Aslam,B009,Adeel,January,Present,0.52,3.66,2,52,32,9,24.48,High,Low,1.99,Below Average,00:29.6,Generative AI
S9022,Zainab Tariq,B009,Adeel,January,Present,0.68,5.48,1,68,41,11,55.41,Medium,Medium,2.27,Average,03:14.3,Generative AI
S9023,Junaid Khan,B009,Adeel,January,Late,0.44,1.12,2,44,37,10,27.98,High,Low,1.39,Below Average,23:00.1,Generative AI
S9024,Hira Rasheed,B009,Adeel,January,Absent,0.59,2.81,3,59,32,9,30.78,High,Low,0.89,Below Average,17:17.5,Generative AI
S9025,Furqan Iqbal,B009,Adeel,January,Present,0.95,19.47,0,95,50,18,97.27,Low,High,3.58,Excellent,09:12.3,Generative AI
S9026,Ayesha Siddiqui,B009,Adeel,January,Present,0.97,13.32,0,97,50,19,94.91,Low,High,3.96,Excellent,09:45.3,Generative AI
S9027,Rabia Tariq,B009,Adeel,January,Late,0.91,17.99,0,91,49,18,92.05,Low,High,3.92,Excellent,04:39.6,Generative AI
S9028,Rehan Ali,B009,Adeel,January,Late,0.86,8.35,0,86,50,13,69.06,Low,High,3.5,Above Average,13:31.4,Generative AI
S9029,Noman Yousaf,B009,Adeel,January,Present,0.99,11.38,0,99,49,17,84.96,Low,High,3.6,Excellent,12:36.5,Generative AI
S9030,Hassan Raza,B009,Adeel,January,Present,0.94,14.22,0,94,46,19,99.5,Low,High,3.79,Excellent,19:07.3,Generative AI
S9001,Farhan Sheikh,B009,Adeel,February,Late,0.44,3.22,3,44,30,10,24.79,High,Low,0.65,Below Average,07:59.2,Generative AI
S9002,Huma Yousaf,B009,Adeel,February,Late,0.93,13.74,0,93,47,16,84.09,Low,High,3.78,Excellent,00:58.3,Generative AI
S9003,Adeel Farooq,B009,Adeel,February,Present,0.99,12.85,0,99,45,19,95.89,Low,High,3.76,Excellent,23:47.2,Generative AI
S9004,Shazia Malik,B009,Adeel,February,Late,0.9,18.23,0,90,48,19,89.36,Low,High,3.63,Excellent,06:56.2,Generative AI
S9005,Zainab Khalid,B009,Adeel,February,Present,0.58,3.76,3,58,34,9,28.55,High,Low,0.52,Below Average,06:39.4,Generative AI
S9006,Faisal Qureshi,B009,Adeel,February,Present,0.89,6.54,0,89,45,12,60.55,Low,High,2.95,Above Average,10:01.4,Generative AI
S9007,Hira Khan,B009,Adeel,February,Present,0.5,2.48,3,50,34,8,31.49,High,Low,1.61,Below Average,19:16.5,Generative AI
S9008,Mehwish Anwar,B009,Adeel,February,Present,0.56,3.25,2,56,36,9,35.12,High,Low,1.65,Below Average,06:11.4,Generative AI
S9009,Salman Tariq,B009,Adeel,February,Present,0.54,3.42,2,54,33,5,36.93,High,Low,1.74,Below Average,16:18.2,Generative AI
S9010,Sana Qureshi,B009,Adeel,February,Present,0.59,3.41,4,59,32,7,37.52,High,Low,1.86,Below Average,06:36.2,Generative AI
S9011,Usama Khalid,B009,Adeel,February,Present,0.97,14.7,0,97,46,16,92.32,Low,High,3.78,Excellent,21:52.2,Generative AI
S9012,Waleed Arif,B009,Adeel,February,Late,0.59,3.71,4,59,31,6,24.44,High,Low,1.93,Below Average,17:21.5,Generative AI
S9013,Imran Akhtar,B009,Adeel,February,Present,0.98,15.59,0,98,45,17,98.89,Low,High,3.64,Excellent,05:42.3,Generative AI
S9014,Sara Malik,B009,Adeel,February,Late,0.97,14.75,0,97,50,18,95.68,Low,High,3.61,Excellent,02:24.4,Generative AI
S9015,Kamran Abbas,B009,Adeel,February,Present,0.45,3.89,2,45,31,5,34.18,High,Low,1.61,Below Average,19:14.4,Generative AI
S9016,Anum Shahid,B009,Adeel,February,Present,0.95,12.66,0,95,47,18,88.91,Low,High,3.97,Excellent,21:41.3,Generative AI
S9017,Imran Khan,B009,Adeel,February,Present,0.98,17.63,0,98,45,20,86.16,Low,High,3.97,Excellent,21:54.4,Generative AI
S9018,Bilal Hussain,B009,Adeel,February,Present,0.94,16.86,0,94,49,19,99.92,Low,High,3.97,Excellent,10:04.2,Generative AI
S9019,Anum Raza,B009,Adeel,February,Present,0.98,15.76,0,98,46,18,95.67,Low,High,3.78,Excellent,05:09.5,Generative AI
S9020,Adil Ahmed,B009,Adeel,February,Present,0.43,1.7,4,43,39,8,21.36,High,Low,1.04,Below Average,11:35.4,Generative AI
S9021,Shehzad Aslam,B009,Adeel,February,Present,0.93,13.4,0,93,47,15,87.93,Low,High,3.66,Excellent,16:22.2,Generative AI
S9022,Zainab Tariq,B009,Adeel,February,Present,0.66,4.2,2,66,37,10,56.08,Medium,Medium,2.73,Average,15:37.1,Generative AI
S9023,Junaid Khan,B009,Adeel,February,Present,0.95,17.97,0,95,49,19,85.68,Low,High,3.78,Excellent,01:23.5,Generative AI
S9024,Hira Rasheed,B009,Adeel,February,Late,0.6,6.93,2,60,39,10,40.62,Medium,Medium,2.73,Average,04:46.1,Generative AI
