student_id,Name,batch_id,teacher_name,month,attendance_status,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,course_demand,gpa,predicted_performance,timestamp,course
S7008,Student_7_8,B007,Anum,February,Absent,0.55,4.55,3,90.4,50,8,61.97,High,Low,2.04,Below Average,06:11.4,App Development
S7009,Student_7_9,B007,Anum,February,Present,0.94,9.67,2,56.2,49,6,32,High,Low,3.07,Average,16:18.2,App Development
S7010,Student_7_10,B007,Anum,February,Present,0.85,3.67,1,64,41,11,27.46,Medium,Moderate,2.22,Below Average,06:36.2,App Development
S7011,Student_7_11,B007,Anum,February,Absent,0.66,6.71,1,89.6,50,10,73.28,High,Moderate,2.26,Below Average,21:52.2,App Development
S7012,Student_7_12,B007,Anum,February,Present,0.75,7.03,1,75.8,34,15,63.24,Low,High,2.23,Below Average,17:21.5,App Development
S7013,Student_7_13,B007,Anum,February,Absent,0.51,4.77,2,47.7,50,13,22.83,High,High,2.56,Average,05:42.3,App Development
S7014,Student_7_14,B007,Anum,February,Absent,0.8,6.93,1,68.5,35,9,56.49,Low,Moderate,2.86,Average,02:24.4,App Development
S7015,Student_7_15,B007,Anum,February,Absent,0.85,9.07,3,97.5,47,1,44.03,High,Low,2.5,Average,19:14.4,App Development
S7016,Student_7_16,B007,Anum,February,Present,0.43,9.17,3,86.2,42,11,56.51,High,Moderate,3.86,Excellent,21:41.3,App Development
S7017,Student_7_17,B007,Anum,February,Present,0.73,2.14,1,98.6,50,15,29.9,Medium,Moderate,3.43,Above Average,21:54.4,App Development
S7018,Student_7_18,B007,Anum,February,Present,0.89,1.5,2,87.5,36,7,22.74,Low,Low,2.48,Below Average,10:04.2,App Development
S7019,Student_7_19,B007,Anum,February,Absent,0.63,1.47,3,51.1,36,1,82.5,High,Low,2.83,Average,05:09.5,App Development
S7020,Student_7_20,B007,Anum,February,Present,0.67,8.8,0,87,45,4,10.75,Low,Low,3.49,Above Average,11:35.4,App Development
S7021,Student_7_21,B007,Anum,February,Absent,0.64,7.04,3,86.2,31,8,17.71,Medium,Low,2.91,Average,16:22.2,App Development
S7022,Student_7_22,B007,Anum,February,Absent,0.54,6.23,2,63.8,46,1,66.07,Low,High,2.55,Average,15:37.1,App Development
S7023,Student_7_23,B007,Anum,February,Present,0.7,8.46,3,56.4,30,8,88.06,Medium,High,2.08,Below Average,01:23.5,App Development
S7024,Student_7_24,B007,Anum,February,Present,0.74,7.51,3,47.7,46,4,55.05,High,High,3.48,Above Average,04:46.1,App Development
S7025,Student_7_25,B007,Anum,February,Absent,0.6,6.29,1,41.7,33,8,85.22,High,High,3,Average,10:01.4,App Development
S7026,Student_7_26,B007,Anum,February,Present,0.58,1.77,1,92.5,39,11,24.29,High,High,3.61,Above Average,09:02.6,App Development
S7027,Student_7_27,B007,Anum,February,Present,0.92,2.43,0,53.7,48,4,80.95,Low,Low,3.55,Above Average,08:49.4,App Development
S7028,Student_7_28,B007,Anum,February,Present,0.52,5.33,2,84.6,36,9,46.93,Low,Low,2.1,Below Average,08:05.4,App Development
S7029,Student_7_29,B007,Anum,February,Present,0.7,5.52,2,69.7,50,4,90.61,Low,Low,3.17,Average,12:50.4,App Development
S7030,Student_7_30,B007,Anum,February,Present,0.85,7.29,0,51.5,46,5,32.98,Medium,Low,2.02,Below Average,16:03.4,App Development
S7001,Student_7_1,B007,Anum,March,Present,0.41,5.45,0,53,40,6,61.23,Low,Low,2.08,Below Average,18:56.8,App Development
S7002,Student_7_2,B007,Anum,March,Absent,0.74,3.92,0,80.5,34,8,78.35,High,Moderate,2.69,Average,20:24.6,App Development
S7003,Student_7_3,B007,Anum,March,Present,0.5,8.24,0,42.1,48,14,45.12,High,High,2.01,Below Average,13:49.0,App Development
S7004,Student_7_4,B007,Anum,March,Present,0.7,2.75,3,88.9,42,13,87.59,High,High,2.94,Average,08:28.3,App Development
S7005,Student_7_5,B007,Anum,March,Absent,0.58,3.33,1,85.7,46,2,22.86,Medium,Moderate,3.54,Above Average,08:39.2,App Development
S7006,Student_7_6,B007,Anum,March,Present,0.56,5.78,1,58.3,42,4,79.44,Medium,Moderate,2.91,Average,07:01.3,App Development
S7007,Student_7_7,B007,Anum,March,Present,0.65,6.96,0,56.9,43,3,16.91,High,Moderate,3.28,Average,15:37.1,App Development
S7008,Student_7_8,B007,Anum,March,Present,0.89,8.86,2,46.8,33,4,89.21,Medium,High,2.74,Average,03:35.3,App Development
S7009,Student_7_9,B007,Anum,March,Present,0.57,6.85,2,44.6,50,4,11.89,Low,Moderate,2.22,Below Average,11:12.4,App Development
S7010,Student_7_10,B007,Anum,March,Absent,0.54,6.46,3,58.7,30,14,70.79,High,High,2.95,Average,16:35.3,App Development
S7011,Student_7_11,B007,Anum,March,Absent,0.72,2.08,3,41.6,42,2,52.42,Low,Moderate,3.68,Above Average,19:53.4,App Development
S7012,Student_7_12,B007,Anum,March,Present,0.56,5.13,2,57.5,47,6,55.73,Medium,Moderate,2.11,Below Average,20:49.8,App Development
S7013,Student_7_13,B007,Anum,March,Absent,0.55,7.84,1,83.8,46,14,26.42,High,Moderate,3.56,Above Average,02:04.3,App Development
S7014,Student_7_14,B007,Anum,March,Present,0.91,8.3,2,91.5,38,15,77.32,High,High,2.19,Below Average,05:53.6,App Development
S7015,Student_7_15,B007,Anum,March,Absent,0.96,7.46,1,43.8,36,3,87.97,High,Moderate,3.64,Above Average,13:13.4,App Development
S7016,Student_7_16,B007,Anum,March,Absent,0.47,3.48,2,42.7,49,12,46.53,Low,Moderate,2.96,Average,16:54.2,App Development
S7017,Student_7_17,B007,Anum,March,Present,0.89,6.3,1,90.6,43,10,38.4,Low,Low,3.08,Average,23:56.2,App Development
S7018,Student_7_18,B007,Anum,March,Present,0.67,6.51,0,40.9,39,3,85.57,High,Moderate,2.95,Average,21:59.8,App Development
S7019,Student_7_19,B007,Anum,March,Present,0.53,6.69,1,44.4,39,6,66.9,Medium,Low,2.51,Average,03:54.4,App Development
S7020,Student_7_20,B007,Anum,March,Absent,0.75,8.25,3,51,42,11,54.81,Low,Low,2.54,Average,18:12.3,App Development
S7021,Student_7_21,B007,Anum,March,Absent,0.92,2.32,3,83.2,50,4,83.13,High,Moderate,3.88,Excellent,14:25.4,App Development
S7022,Student_7_22,B007,Anum,March,Absent,0.94,8.96,2,44.3,32,12,18.37,Low,Moderate,3.39,Above Average,19:16.5,App Development
S7023,Student_7_23,B007,Anum,March,Absent,0.49,2.78,0,87.7,43,7,32.81,Medium,High,2.36,Below Average,15:53.5,App Development
S7024,Student_7_24,B007,Anum,March,Absent,0.88,9.82,3,72.9,30,9,33.3,Low,Moderate,2.04,Below Average,02:53.4,App Development
S7025,Student_7_25,B007,Anum,March,Present,0.71,5.57,3,81.4,49,10,74.27,Low,Low,3.21,Average,09:18.4,App Development
S7026,Student_7_26,B007,Anum,March,Present,0.68,7.55,1,40.6,35,8,74.24,High,Moderate,2.48,Below Average,13:59.2,App Development
S7027,Student_7_27,B007,Anum,March,Absent,0.74,9.74,3,73.8,46,3,36.9,Low,Moderate,2.23,Below Average,09:06.7,App Development
S7028,Student_7_28,B007,Anum,March,Absent,0.55,8.12,3,75.4,50,4,26.59,Low,High,2.42,Below Average,05:42.3,App Development
S7029,Student_7_29,B007,Anum,March,Absent,0.76,8.14,0,40.2,45,6,14.97,Medium,High,3.49,Above Average,10:25.4,App Development
S7030,Student_7_30,B007,Anum,March,Present,0.61,7.56,2,55.5,47,7,19.25,High,Moderate,3.52,Above Average,11:26.4,App Development
S8001,Student_8_1,B008,Yusra,January,Absent,0.54,9.34,3,73.8,39,14,47.36,High,Moderate,2.5,Average,12:38.6,MERN Stack
S8002,Student_8_2,B008,Yusra,January,Absent,0.51,8.17,0,66.5,48,2,20.79,Medium,High,2.63,Average,11:35.5,MERN Stack
S8003,Student_8_3,B008,Yusra,January,Present,0.61,2.83,0,41.9,45,14,55.07,High,High,2.06,Below Average,03:47.7,MERN Stack
S8004,Student_8_4,B008,Yusra,January,Absent,0.5,2.23,2,92.1,35,8,55.88,High,Moderate,2.47,Below Average,21:12.2,MERN Stack
S8005,Student_8_5,B008,Yusra,January,Absent,0.52,3.93,2,48.5,46,11,70.83,Low,Moderate,3.46,Above Average,22:00.4,MERN Stack
S8006,Student_8_6,B008,Yusra,January,Present,0.96,6.47,3,89.5,30,13,81,High,High,3.81,Excellent,18:58.5,MERN Stack
S8007,Student_8_7,B008,Yusra,January,Present,0.81,9.53,1,52.6,36,6,43.34,Medium,Moderate,3.28,Average,19:57.3,MERN Stack
S8008,Student_8_8,B008,Yusra,January,Present,0.66,1.56,1,53.9,46,6,28.57,Medium,Low,3.06,Average,09:11.5,MERN Stack
S8009,Student_8_9,B008,Yusra,January,Present,0.68,6.64,1,96.5,42,1,51.54,Medium,Low,3.3,Above Average,17:51.3,MERN Stack
S8010,Student_8_10,B008,Yusra,January,Absent,0.95,6.77,1,40.4,32,14,53.74,Medium,High,3.37,Above Average,05:20.5,MERN Stack
S8011,Student_8_11,B008,Yusra,January,Present,0.59,1.24,0,93.3,31,10,55.58,High,Low,3.47,Above Average,00:41.1,MERN Stack
S8012,Student_8_12,B008,Yusra,January,Absent,0.49,7.57,3,40.9,46,6,13.59,Low,High,2.19,Below Average,12:25.5,MERN Stack
S8013,Student_8_13,B008,Yusra,January,Absent,0.84,3.14,0,81.2,47,15,85.68,Low,High,3.59,Above Average,08:15.4,MERN Stack
S8014,Student_8_14,B008,Yusra,January,Absent,0.9,1.33,0,66.2,36,2,16.64,Medium,Moderate,3.93,Excellent,05:20.5,MERN Stack
S8015,Student_8_15,B008,Yusra,January,Absent,0.92,7.7,1,52,50,8,22.1,Low,Moderate,2.7,Average,18:45.6,MERN Stack
S8016,Student_8_16,B008,Yusra,January,Present,0.75,7.21,2,66,36,1,31.19,Low,Moderate,2.06,Below Average,02:36.4,MERN Stack
S8017,Student_8_17,B008,Yusra,January,Present,0.52,4.57,2,80.9,37,5,17.3,High,Moderate,2.35,Below Average,13:59.2,MERN Stack
S8018,Student_8_18,B008,Yusra,January,Present,0.68,8.51,0,91.2,38,2,22.13,High,Moderate,3.5,Above Average,01:54.1,MERN Stack
S8019,Student_8_19,B008,Yusra,January,Absent,0.69,4.19,1,41.2,50,14,94.14,Medium,Low,3.25,Average,16:27.1,MERN Stack
S8020,Student_8_20,B008,Yusra,January,Absent,0.94,8.82,2,89.8,47,13,60.97,Low,Low,3.33,Above Average,04:38.1,MERN Stack
S8021,Student_8_21,B008,Yusra,January,Absent,0.49,8.12,1,88.2,47,14,70.56,Medium,High,2.55,Average,23:47.2,MERN Stack
S8022,Student_8_22,B008,Yusra,January,Present,0.63,5.27,3,42,47,3,28.31,Low,High,2.36,Below Average,00:57.3,MERN Stack
S8023,Student_8_23,B008,Yusra,January,Absent,0.89,8.83,1,42.5,40,8,89.33,Medium,High,2.16,Below Average,08:08.0,MERN Stack
S8024,Student_8_24,B008,Yusra,January,Absent,0.85,1.31,2,74,44,6,36.4,Medium,Low,3.49,Above Average,17:17.5,MERN Stack
S8025,Student_8_25,B008,Yusra,January,Present,0.41,7.53,1,63.7,39,10,61.33,Low,Moderate,3.1,Average,22:43.5,MERN Stack
S8026,Student_8_26,B008,Yusra,January,Present,0.51,3.75,3,48.8,40,10,29.3,High,High,2.5,Average,18:13.9,MERN Stack
S8027,Student_8_27,B008,Yusra,January,Absent,0.93,4.04,3,57.4,37,3,33.8,High,Low,2,Below Average,23:38.6,MERN Stack
S8028,Student_8_28,B008,Yusra,January,Absent,0.88,7.65,1,76.6,33,11,76.69,High,Moderate,2.53,Average,02:05.1,MERN Stack
S8029,Student_8_29,B008,Yusra,January,Absent,0.46,6.75,1,77,38,10,89.6,High,High,2.09,Below Average,18:03.4,MERN Stack
S8030,Student_8_30,B008,Yusra,January,Absent,0.74,7.59,2,88.4,43,13,73.63,Low,High,2.19,Below Average,08:52.2,MERN Stack
S8001,Student_8_1,B008,Yusra,February,Present,0.79,8.57,0,83.3,39,15,60.89,Low,Low,3.7,Excellent,13:51.5,MERN Stack
S8002,Student_8_2,B008,Yusra,February,Present,0.9,4.07,1,63.7,46,8,11.99,Medium,Moderate,3.25,Average,09:31.3,MERN Stack
S8003,Student_8_3,B008,Yusra,February,Present,0.49,9.75,0,50.2,40,11,16.34,High,Moderate,2.09,Below Average,13:59.3,MERN Stack
S8004,Student_8_4,B008,Yusra,February,Present,0.72,3.61,0,43.2,49,6,42.77,Medium,Moderate,3.18,Average,09:35.0,MERN Stack
S8005,Student_8_5,B008,Yusra,February,Absent,0.53,7.89,3,72.7,43,9,31.11,Medium,Low,2.1,Below Average,17:29.2,MERN Stack
S8006,Student_8_6,B008,Yusra,February,Present,0.62,7.47,0,79.3,45,5,70.13,Low,High,2.57,Average,10:59.3,MERN Stack
S8007,Student_8_7,B008,Yusra,February,Present,0.77,8.56,0,44,39,1,33.87,High,Moderate,3.47,Above Average,16:30.4,MERN Stack
S8008,Student_8_8,B008,Yusra,February,Absent,0.73,4.38,3,71.5,46,15,20.58,High,Low,2.84,Average,17:20.4,MERN Stack
S8009,Student_8_9,B008,Yusra,February,Present,0.86,2.98,2,53.3,34,9,65.13,Low,High,3.61,Above Average,16:49.4,MERN Stack
S8010,Student_8_10,B008,Yusra,February,Absent,1,8.93,0,80.4,43,7,99.86,Low,Moderate,2.13,Below Average,00:30.3,MERN Stack
S8011,Student_8_11,B008,Yusra,February,Present,0.64,9.42,1,57.8,46,13,20.1,High,High,3.01,Average,00:19.3,MERN Stack
S8012,Student_8_12,B008,Yusra,February,Present,0.96,6.91,1,67.9,45,15,31.88,Medium,Low,2.35,Below Average,02:20.6,MERN Stack
S8013,Student_8_13,B008,Yusra,February,Absent,0.97,1.9,1,88.2,49,5,34.41,High,Moderate,3.15,Average,19:50.4,MERN Stack
S8014,Student_8_14,B008,Yusra,February,Present,0.79,9.77,0,45,47,3,36.87,High,Low,2.26,Below Average,08:34.3,MERN Stack
S8015,Student_8_15,B008,Yusra,February,Absent,0.57,7.14,2,43,40,2,95.82,Low,Low,2.59,Average,06:50.8,MERN Stack
S8016,Student_8_16,B008,Yusra,February,Present,0.63,9.92,2,88.1,47,8,29.58,Medium,High,3.68,Above Average,06:07.4,MERN Stack
S8017,Student_8_17,B008,Yusra,February,Absent,0.43,4.72,2,88.9,45,13,74.38,High,Low,3.1,Average,22:57.5,MERN Stack
S8018,Student_8_18,B008,Yusra,February,Absent,0.47,9.87,0,52.6,48,9,46.87,Medium,Moderate,2.85,Average,16:54.1,MERN Stack
S8019,Student_8_19,B008,Yusra,February,Absent,0.71,5.74,0,70.4,35,1,17.72,High,Moderate,2.41,Below Average,19:27.3,MERN Stack
S8020,Student_8_20,B008,Yusra,February,Absent,0.72,9.28,3,73.4,43,7,44.28,High,High,3.62,Above Average,06:52.4,MERN Stack
S8021,Student_8_21,B008,Yusra,February,Absent,0.86,8.65,1,88.3,45,9,12.79,Low,Low,2.95,Average,00:47.4,MERN Stack
S8022,Student_8_22,B008,Yusra,February,Present,0.82,7.37,1,43.6,36,12,23.34,Medium,High,2.65,Average,09:42.6,MERN Stack
S8023,Student_8_23,B008,Yusra,February,Absent,0.99,9.68,3,48.7,34,5,15.07,High,High,3.23,Average,18:11.4,MERN Stack
S8024,Student_8_24,B008,Yusra,February,Present,0.61,1.2,2,40.1,35,1,17.66,Medium,Moderate,2.05,Below Average,01:55.4,MERN Stack
S8025,Student_8_25,B008,Yusra,February,Absent,0.43,9.57,3,46,38,8,61.28,High,High,3.33,Above Average,13:59.2,MERN Stack
S8026,Student_8_26,B008,Yusra,February,Absent,0.94,1.22,2,67.6,38,6,67.8,Medium,High,2.68,Average,14:10.5,MERN Stack
S8027,Student_8_27,B008,Yusra,February,Absent,0.79,6.98,2,57.9,45,13,24.6,High,Low,2.5,Average,16:54.2,MERN Stack
S8028,Student_8_28,B008,Yusra,February,Absent,0.44,7.53,1,73.8,38,6,60.53,Medium,High,3.76,Excellent,07:31.6,MERN Stack
S8029,Student_8_29,B008,Yusra,February,Present,0.81,9.45,0,50.5,48,4,39.84,Medium,Moderate,2.39,Below Average,08:44.4,MERN Stack
S8030,Student_8_30,B008,Yusra,February,Absent,1,7.18,0,47.1,49,2,17.12,High,Low,2.79,Average,15:30.2,MERN Stack
S8001,Student_8_1,B008,Yusra,March,Present,0.67,3.87,3,40.2,49,15,13.44,High,Moderate,3.78,Excellent,06:51.4,MERN Stack
S8002,Student_8_2,B008,Yusra,March,Present,0.68,6.01,0,73.2,46,3,73.79,High,Moderate,3.97,Excellent,12:13.9,MERN Stack
S8003,Student_8_3,B008,Yusra,March,Present,0.95,2.86,3,67.9,36,2,50.39,Medium,Moderate,2.55,Average,20:40.0,MERN Stack
S8004,Student_8_4,B008,Yusra,March,Absent,0.99,1.16,3,58.7,49,10,65.23,Medium,Low,3.29,Average,23:23.5,MERN Stack
S8005,Student_8_5,B008,Yusra,March,Absent,0.74,8.38,0,70.5,50,6,58.85,Low,Low,2.67,Average,13:31.8,MERN Stack
S8006,Student_8_6,B008,Yusra,March,Absent,0.52,3.4,2,43.3,45,7,22.44,High,High,2.78,Average,22:22.3,MERN Stack
S8007,Student_8_7,B008,Yusra,March,Present,0.46,1.75,2,47.5,33,14,15.02,High,Low,3.65,Above Average,17:57.3,MERN Stack
S8008,Student_8_8,B008,Yusra,March,Absent,0.47,3.05,3,95.3,41,12,35.11,Medium,Low,3.38,Above Average,12:37.1,MERN Stack
S8009,Student_8_9,B008,Yusra,March,Present,0.73,7.65,1,51.4,49,11,64.52,Medium,Low,2.59,Average,22:28.6,MERN Stack
S8010,Student_8_10,B008,Yusra,March,Absent,0.48,5.52,2,48.3,50,9,55.89,High,High,3.1,Average,06:10.1,MERN Stack
S8011,Student_8_11,B008,Yusra,March,Absent,0.58,5.64,3,62.2,50,15,13.38,Medium,High,2.92,Average,18:35.3,MERN Stack
S8012,Student_8_12,B008,Yusra,March,Present,0.99,2.93,0,53,47,6,35.63,Low,High,3.23,Average,13:37.2,MERN Stack
S8013,Student_8_13,B008,Yusra,March,Absent,0.67,9.72,0,77,46,15,89.08,Medium,Low,2.83,Average,00:00.4,MERN Stack
S8014,Student_8_14,B008,Yusra,March,Absent,0.44,1.81,1,45.3,45,14,39.04,High,Low,3.27,Average,08:10.5,MERN Stack
S8015,Student_8_15,B008,Yusra,March,Absent,0.49,8.52,2,48,31,13,97.23,High,Moderate,2.2,Below Average,19:46.5,MERN Stack
S8016,Student_8_16,B008,Yusra,March,Absent,0.62,1.31,3,56.5,40,9,75.49,High,Moderate,3.78,Excellent,03:47.7,MERN Stack
S8017,Student_8_17,B008,Yusra,March,Absent,0.91,6.77,0,66.4,41,13,62.53,Low,Low,3.33,Above Average,05:23.2,MERN Stack
S8018,Student_8_18,B008,Yusra,March,Absent,0.52,4.81,3,64.6,50,5,47.53,Low,Moderate,3.97,Excellent,17:13.4,MERN Stack
S8019,Student_8_19,B008,Yusra,March,Absent,0.89,7.21,3,100,34,10,51.99,Low,High,2.25,Below Average,21:21.2,MERN Stack
S8020,Student_8_20,B008,Yusra,March,Present,0.7,8.7,2,76.5,40,12,23.51,Low,Low,2.58,Average,03:29.4,MERN Stack
S8021,Student_8_21,B008,Yusra,March,Present,0.71,1.61,0,46.6,40,2,72.49,Medium,High,3.44,Above Average,22:20.3,MERN Stack
S8022,Student_8_22,B008,Yusra,March,Absent,0.98,6.16,0,84.9,35,7,18.82,Medium,Moderate,2.4,Below Average,19:49.4,MERN Stack
S8023,Student_8_23,B008,Yusra,March,Absent,0.91,5.72,2,50.4,45,2,21.34,High,Moderate,2.42,Below Average,21:02.3,MERN Stack
S8024,Student_8_24,B008,Yusra,March,Present,0.74,3.9,1,95.6,30,10,97.55,Medium,High,3.79,Excellent,03:54.4,MERN Stack
S8025,Student_8_25,B008,Yusra,March,Absent,0.66,7.31,3,45.5,50,14,26.4,Medium,Low,3.69,Above Average,09:31.5,MERN Stack
S8026,Student_8_26,B008,Yusra,March,Present,0.77,5.05,0,79.4,35,2,87.12,High,Moderate,2.92,Average,20:23.4,MERN Stack
S8027,Student_8_27,B008,Yusra,March,Present,0.72,6.81,3,90.4,49,6,55.25,High,High,2.77,Average,00:27.4,MERN Stack
S8028,Student_8_28,B008,Yusra,March,Present,0.51,4.95,2,40.5,32,5,68.9,High,High,3.13,Average,02:18.5,MERN Stack
S8029,Student_8_29,B008,Yusra,March,Absent,0.51,9.17,0,73.4,48,15,68.29,Low,Low,2.62,Average,09:43.5,MERN Stack
S8030,Student_8_30,B008,Yusra,March,Absent,0.94,2.28,1,82.1,42,11,38.37,High,Low,2.22,Below Average,13:05.3,MERN Stack
S9001,Student_9_1,B009,Adeel,January,Absent,0.9,1.9,3,57.1,37,4,62.63,High,High,2.4,Below Average,22:32.9,Generative AI
S9002,Student_9_2,B009,Adeel,January,Absent,0.87,1.42,2,75.8,43,14,82.57,Medium,High,3.2,Average,10:14.2,Generative AI
S9003,Student_9_3,B009,Adeel,January,Present,0.6,1.18,3,61.9,37,5,68.15,Low,Low,2.14,Below Average,23:51.3,Generative AI
S9004,Student_9_4,B009,Adeel,January,Absent,0.75,9.71,1,80.9,49,9,52.06,Medium,Low,2.24,Below Average,01:00.4,Generative AI
S9005,Student_9_5,B009,Adeel,January,Absent,0.44,2.33,2,99,47,11,67.63,Low,Low,3.23,Average,03:22.3,Generative AI
S9006,Student_9_6,B009,Adeel,January,Absent,0.85,3.4,1,69.3,32,2,40.62,High,High,2.74,Average,15:08.4,Generative AI
S9007,Student_9_7,B009,Adeel,January,Absent,0.67,6.4,0,57.2,37,5,53.38,Medium,High,3.38,Above Average,18:46.6,Generative AI
S9008,Student_9_8,B009,Adeel,January,Present,0.82,6.72,3,64.3,35,3,81.82,Low,Moderate,3.22,Average,16:55.5,Generative AI
S9009,Student_9_9,B009,Adeel,January,Present,0.43,8.74,2,91.2,32,7,82.84,Medium,Moderate,2.2,Below Average,22:09.3,Generative AI
S9010,Student_9_10,B009,Adeel,January,Present,0.71,3.15,1,63.1,35,3,15.55,High,High,3.39,Above Average,17:45.2,Generative AI
S9011,Student_9_11,B009,Adeel,January,Present,0.96,7.57,0,47.4,44,2,13.63,Low,High,2.73,Average,23:03.7,Generative AI
S9012,Student_9_12,B009,Adeel,January,Absent,0.58,8.43,0,95.3,47,6,22.72,High,High,3.16,Average,09:18.4,Generative AI
S9013,Student_9_13,B009,Adeel,January,Absent,0.43,9.07,1,86.5,38,6,29.33,Low,Low,3.5,Above Average,00:57.4,Generative AI
S9014,Student_9_14,B009,Adeel,January,Absent,0.93,2.01,0,47.9,44,2,93.68,High,High,3.21,Average,15:21.4,Generative AI
S9015,Student_9_15,B009,Adeel,January,Present,0.66,3.86,3,74.5,43,13,62.02,High,High,2.63,Average,12:50.1,Generative AI
S9016,Student_9_16,B009,Adeel,January,Present,0.78,9.32,3,85.8,44,11,87.97,Medium,Low,3.05,Average,09:07.1,Generative AI
S9017,Student_9_17,B009,Adeel,January,Absent,0.63,6.3,1,45.7,30,11,90.54,Medium,Low,3.5,Above Average,04:32.9,Generative AI
S9018,Student_9_18,B009,Adeel,January,Absent,0.54,7.94,1,64.1,30,4,54.64,Low,Low,3.5,Above Average,21:21.2,Generative AI
S9019,Student_9_19,B009,Adeel,January,Present,0.58,2.54,2,65.2,35,15,51.3,Low,Low,3.75,Excellent,15:05.2,Generative AI
S9020,Student_9_20,B009,Adeel,January,Absent,0.95,9.9,1,70.4,36,4,93.85,Low,Low,2.8,Average,23:42.5,Generative AI
S9021,Student_9_21,B009,Adeel,January,Absent,0.5,2.24,2,51.8,39,8,73.12,High,Low,2.69,Average,00:29.6,Generative AI
S9022,Student_9_22,B009,Adeel,January,Present,0.76,2.08,3,43,38,5,42.78,High,High,2.25,Below Average,03:14.3,Generative AI
S9023,Student_9_23,B009,Adeel,January,Absent,0.77,1.14,1,92.1,40,8,46.54,High,Moderate,3.35,Above Average,23:00.1,Generative AI
S9024,Student_9_24,B009,Adeel,January,Present,0.65,7.27,1,86.5,39,3,79.29,High,Moderate,3.44,Above Average,17:17.5,Generative AI
S9025,Student_9_25,B009,Adeel,January,Absent,0.48,1.28,1,84.7,47,5,78.86,Medium,Low,2.88,Average,09:12.3,Generative AI
S9026,Student_9_26,B009,Adeel,January,Absent,0.62,3.81,0,47,32,12,70.47,Medium,Moderate,2.7,Average,09:45.3,Generative AI
S9027,Student_9_27,B009,Adeel,January,Present,0.8,8.22,3,83.6,44,1,73.58,High,High,3.5,Above Average,04:39.6,Generative AI
S9028,Student_9_28,B009,Adeel,January,Present,0.73,5.01,3,57.8,42,10,71.98,High,Low,2.65,Average,13:31.4,Generative AI
S9029,Student_9_29,B009,Adeel,January,Absent,0.43,1.62,2,58.4,48,10,27.31,Low,High,3.19,Average,12:36.5,Generative AI
S9030,Student_9_30,B009,Adeel,January,Present,0.68,3.7,2,76.2,44,3,46.36,Medium,High,3.82,Excellent,19:07.3,Generative AI
S9001,Student_9_1,B009,Adeel,February,Present,0.56,7.91,1,57.7,50,2,25.88,Low,Low,3.61,Above Average,07:59.2,Generative AI
S9002,Student_9_2,B009,Adeel,February,Present,0.73,6.74,2,45,37,4,62.52,Medium,High,2.33,Below Average,00:58.3,Generative AI
S9003,Student_9_3,B009,Adeel,February,Absent,0.94,4.77,0,91.4,46,8,73.4,Low,Moderate,2.92,Average,23:47.2,Generative AI
S9004,Student_9_4,B009,Adeel,February,Present,0.86,8.35,2,55.2,48,4,47.59,Low,High,3.02,Average,06:56.2,Generative AI
S9005,Student_9_5,B009,Adeel,February,Absent,0.6,8.44,0,69.7,50,15,26.74,Medium,Low,3.56,Above Average,06:39.4,Generative AI
S9006,Student_9_6,B009,Adeel,February,Present,0.74,8.9,3,96.5,32,9,23.96,Medium,Moderate,2.78,Average,10:01.4,Generative AI
S9007,Student_9_7,B009,Adeel,February,Absent,0.52,2.91,1,51.5,31,8,42.53,High,Low,2.72,Average,19:16.5,Generative AI
S9008,Student_9_8,B009,Adeel,February,Present,0.48,4.05,2,87.8,50,13,70.46,High,High,3.32,Above Average,06:11.4,Generative AI
S9009,Student_9_9,B009,Adeel,February,Absent,0.97,2.94,2,99.8,49,5,70.96,High,High,3.61,Above Average,16:18.2,Generative AI
S9010,Student_9_10,B009,Adeel,February,Absent,0.43,5.13,0,42.4,41,6,41.02,Medium,Moderate,3.79,Excellent,06:36.2,Generative AI
S9011,Student_9_11,B009,Adeel,February,Absent,0.81,8.01,3,59.9,50,1,28.44,Low,Low,3.18,Average,21:52.2,Generative AI
S9012,Student_9_12,B009,Adeel,February,Present,0.67,5.8,3,51.7,34,10,23.24,High,Low,3.84,Excellent,17:21.5,Generative AI
S9013,Student_9_13,B009,Adeel,February,Absent,0.52,9.95,1,84.3,50,3,85.91,Low,High,3.49,Above Average,05:42.3,Generative AI
S9014,Student_9_14,B009,Adeel,February,Present,0.46,7.92,0,84.4,35,15,87.09,Low,High,3.03,Average,02:24.4,Generative AI
S9015,Student_9_15,B009,Adeel,February,Absent,0.89,6.45,3,58.4,47,6,90.68,High,Low,3.1,Average,19:14.4,Generative AI
S9016,Student_9_16,B009,Adeel,February,Present,0.69,7.73,2,59.6,42,1,34.94,Low,Moderate,2.13,Below Average,21:41.3,Generative AI
S9017,Student_9_17,B009,Adeel,February,Absent,0.89,9.58,3,78.8,50,8,98.84,Medium,Low,2.3,Below Average,21:54.4,Generative AI
S9018,Student_9_18,B009,Adeel,February,Present,0.43,2.25,0,65.7,36,9,32.2,Medium,Moderate,2.58,Average,10:04.2,Generative AI
S9019,Student_9_19,B009,Adeel,February,Present,0.55,9.59,3,91.4,36,12,73.09,Low,Low,2.75,Average,05:09.5,Generative AI
